534678919656775680	0	122
524925730053181440	2	14
544523550519218176	2	58
757190314880884736	2	90
715671763808493569	2	6
525088864416043008	1	55
683731779342188545	3	74
521098692326350848	0	134
742571519105077248	2	133
644321231618076673	3	164
507261372313640961	1	137
507634536176300032	0	206
553098571323437056	0	75
489820657291911168	0	13
693284114724700160	3	53
531524882325311488	2	36
527162170531151872	1	51
525024066152169473	1	55
489833932813516800	0	13
692745861978263552	3	27
692765809425408000	3	278
550038665653542913	0	47
707305999971921920	2	157
525024181218725888	1	55
723511860516016128	2	46
518192429153783808	0	138
524946179390701568	1	163
715253497462145024	2	128
489841070818488320	0	13
693722259740069889	3	31
693068611951300608	3	3
685633217160998912	3	117
407211258304552960	1	28
376874273601630208	0	71
692818857187213313	3	154
534278078105944064	0	122
714755546285477888	2	1
407167258452971520	1	28
513922322915282945	0	186
693443289370882049	3	2
366205297557110784	0	84
767515401831997440	3	15
504500863944376321	0	110
550284252672450560	2	40
692056985513123840	3	5
580320684305416192	2	38
517850508380618752	1	61
505611045897924608	0	183
688932211714818048	3	201
369506008172740608	0	84
500332933098385408	2	8
524928878075457536	1	55
690145844318834689	3	114
544939287222165506	2	214
563117355254161408	1	211
692046121250586624	3	56
524317344730869760	2	161
693573042111270912	3	141
524970097711267841	1	55
538193964479045633	2	21
765735409984806912	2	90
693853982293254144	3	141
318263294098030593	0	98
407169699559247872	1	28
514150992552931328	0	129
691809004356501505	3	2
691327238353129472	3	15
528237933661544448	1	79
436089462326849536	0	25
547509900130021377	0	107
521922785254580225	2	72
547803254516490240	0	263
523545090099523584	2	32
693676692309700609	3	34
574004164570841088	1	276
407267881131732992	1	28
570341828479725570	0	82
525039784503541760	1	55
407217865973329920	1	28
357299879070023680	0	221
536871550184869888	1	87
640182854928961536	2	63
524983325275197440	1	55
707332312724283392	2	157
693126696132804608	3	2
701175292937707520	2	94
370855596050108416	0	84
524881688825167872	0	161
763524712853102596	2	89
407258075502899200	1	28
764368020391223296	2	286
537976883150077952	2	21
653285570383335424	2	63
489798219283857408	0	13
538861627018579968	0	230
547514662695469057	2	250
767715524222578688	3	15
560187970389819392	0	11
764449685897568256	3	198
767823175480647681	3	132
470025166760980483	0	241
500389488217309184	2	8
519275971758026752	1	48
518870005677826050	1	48
553461741917863936	2	19
523123023646175233	0	158
516682897864916992	2	234
755475529294352385	2	159
356437941641416705	0	210
528389559441444864	0	147
526459255147491328	0	116
752875379765968897	2	124
514451906211893248	1	60
519704006826807296	0	268
568452856224747520	0	26
549964632883232768	2	40
693056396250652672	3	15
273278761909239808	0	168
778530869208190976	2	264
531287426858487808	2	36
688763993633107968	3	2
536540403109879809	1	87
514468018970034176	0	101
536827853669941248	1	87
687639526282498049	3	155
490141776984825856	0	13
693718533239365633	3	67
538847758032310272	0	143
524958992330522624	1	55
692113839387709444	3	15
536558567206420480	1	87
693087256727388161	3	24
544510450101415936	2	149
527308173112139776	1	92
501785003144273921	0	113
689719109785907200	3	24
534461459938304001	0	256
407279190913069056	1	28
550131732805328896	2	40
524961908903149568	1	55
707412869860696064	2	157
692881863644282880	3	244
532206910796468224	0	10
407197672702214144	1	28
536738726693847041	1	87
716424773216022530	2	94
407191058108256257	1	28
766719302401613825	3	273
707300612862566400	2	157
727966590084485120	2	106
532007252677656576	0	10
767580827513397252	3	53
521821037726797824	0	188
707321278135463936	2	157
693916809125351425	3	15
504433135036407808	0	110
692374052082708480	3	15
514483762566922240	0	101
692031224227958789	3	24
525134787778850818	1	51
740748123581087745	2	146
499456140044824576	2	8
521835345059389440	0	189
692734579141185536	3	254
514067907475959808	0	129
523655026485366784	1	51
760120409429643266	2	246
551123464640536576	1	4
552677176873455616	0	237
778299287293816832	2	264
536504515843727361	1	87
692764799315398656	3	5
693873151659249669	3	2
553548567420628992	2	19
273182568298450945	0	168
509463916586762241	1	41
684118654418419712	3	171
767462297270968321	3	3
535484342785830912	2	136
513437031020916738	0	208
427690961280696320	1	95
693116426824093696	3	235
537484793882361856	2	21
386682163862986752	0	229
407218583135997953	1	28
693481256735150082	3	154
504387128013246465	1	148
567765185407234049	1	185
525301290218553344	1	163
677950378785271808	3	151
689100941119848449	3	24
693501482721681408	3	3
745236050407194624	2	99
524962676665888769	1	55
691351064868732928	3	15
489865454312099840	0	13
559863517151784960	0	142
518866406512025602	1	48
514100169307348992	1	7
356310469390245888	0	210
616686132387028992	3	85
535315394127728641	0	135
365056836476481537	0	84
553271856786968576	0	237
524930671220105216	1	55
532208816692416512	0	10
716439952922312704	2	94
516475930097643520	2	22
690926324903317504	3	2
693534177694609409	3	3
510922415468449792	1	52
506784541696991232	0	13
380140114552188928	0	167
523863683928457216	1	51
693123067204243456	3	120
482880640560271361	0	284
498280126254428160	2	8
693643778033344512	3	68
407164247768977409	1	28
407209131351629824	1	28
692736398462300162	3	3
407161635439013888	2	28
387050178932654080	0	33
727116900983934976	2	43
693560600471863296	3	3
767482587879051265	3	215
767094580634202112	3	2
514148279601606656	1	180
693866093123915776	3	269
531493734358061056	2	36
489812926828924928	0	13
499612545909415938	2	8
514098803347951616	1	7
693711272014155776	3	67
692707593991643136	3	53
724320681517670400	2	118
524152657783820288	0	161
554958414905094144	1	91
689799953330368513	3	83
538900739880665088	2	21
691064699853606913	3	126
531085761521528834	1	152
686422922894815233	3	195
525041127343550464	1	55
688096910217879554	3	2
514106939173634048	1	7
407290084593913856	1	28
692031514943582208	3	24
727982226290442240	2	118
765863022506151937	3	24
500278294055768064	1	148
524948703850029056	1	55
489887806018183168	0	13
726442550266044416	2	43
674713782778654721	3	80
701539698452393986	2	94
553505242554175489	2	19
504131654810877952	1	148
693658242044542976	3	238
691380348379201536	3	2
495366618818830336	0	9
489902412900343809	0	13
387233034350514176	0	33
555003887753494528	1	91
693600369281253376	3	3
689208632148365314	3	24
562256876763901953	1	211
531543620856197121	2	36
524991067675189250	1	163
688110059553861634	3	2
514039286845698048	1	39
568075025418317826	1	185
722885778448121857	2	118
504441156575297536	0	110
562387516964491265	1	225
691632933170450435	3	15
765141361033109504	3	24
730516765525082112	2	289
699252269414354944	3	194
504304227246538752	1	148
723772395211862016	2	46
761381302260031489	3	2
500377145349521411	2	8
692142338890661888	3	244
684878165714563072	3	179
728101712762834944	2	106
450341615979069440	0	50
693595814401327104	3	59
520338188213444608	0	16
728038172270198787	2	106
523535962962280448	0	96
742678930516123650	2	133
693160939802214400	3	120
764573523713011713	3	2
407192027714322432	1	28
715254040289021952	2	128
693899062098137088	3	34
407237676350185475	2	28
693139276708585472	3	15
693803472806760448	3	3
727834854931435522	2	156
764473554431725568	3	2
499366666300846081	2	8
726086935903494144	2	43
689549346875031552	3	31
761027420849745920	3	151
523026678419714048	1	51
80084555733803009	2	23
551575491430211584	1	166
489874311143260160	0	13
489968646014246912	0	13
751856580874960897	2	165
519311120914722816	1	48
407292452060815360	1	28
516414874348298240	2	22
536826622725218304	1	87
551159366876147714	1	4
407232661107642368	1	28
523943647449198592	1	51
706933939953344514	2	35
692892472729415680	3	3
686527768327274497	3	85
693673606279229440	3	34
554655549896159233	0	20
693216311502073856	3	235
535474861616148480	1	212
692838349036326912	3	27
503609826128044032	2	37
687632433483759616	3	24
693456387880402944	3	120
407275991610818560	1	28
544567299102244864	0	119
521772674155286528	2	72
675434959939756032	3	64
528495998537334785	1	79
527272948680622080	1	190
693769968199061504	3	5
509077805296914432	0	121
551103664124100608	1	4
504478567062056962	0	110
500341884678836224	2	8
552457656666185728	1	105
688814621034213376	3	126
767300637012951040	3	24
407176055657484289	1	28
653432177632387072	2	209
665317131597291520	3	66
520244836084228096	0	62
407197113286545409	1	28
693091255685787648	3	3
743126914794037248	2	133
553228463998783488	2	281
527138218505175040	1	170
692854695262445568	3	103
691616143161819136	3	297
521444489697583104	2	72
521727831307722753	0	62
519078654635409410	1	48
509114008587100160	0	283
574062768896212992	1	276
714598641827246081	2	1
689722724470620161	3	24
504106473467944960	1	148
507354546041925632	0	206
714851393861881857	2	1
532197572698320896	1	109
691006265137299456	3	2
407234399093022720	1	28
693198912660885505	3	15
691410231549530112	3	2
687631811560763392	3	24
688461902821855232	3	24
767355933919997952	3	5
501760566160289794	0	113
80080680482123777	2	23
692491478619262976	3	31
524593547807178753	1	51
691027026552229888	3	74
496698590153416704	0	69
516705572373397504	2	173
552810448324943872	2	19
692024256520179712	3	195
524757333608394752	1	51
655432919595548672	2	131
543443188934250496	0	205
692742353736568833	3	24
693925198630821889	3	3
552498516225179650	1	105
516434071631974400	2	22
510921017972514817	1	52
552848620375261184	2	19
539658034382123008	0	112
686421576904916992	3	195
522321383716818944	1	93
524981436252950528	2	14
546028163134808064	2	70
515538937058971648	1	61
764505291853627392	3	103
407173794583695360	1	28
552568163431247873	1	105
693214543615561729	3	120
525285199530455040	2	203
688751183645782016	3	2
692925163994796033	3	213
511918957255991296	0	186
407184707118309376	1	28
553184482241814530	2	19
387021726007042051	0	33
553016500492439552	0	75
517053056211357696	1	93
688763099298529280	3	83
692780496590254081	3	3
767444114229059584	3	3
764753085675761664	3	24
549920761423863808	2	40
518620083342835712	0	134
514546272972574721	0	101
501934077612941312	2	174
651044059222556674	2	63
524993533212897281	2	14
524935769614331904	1	55
729647367457230850	2	102
552615631246622721	1	105
500303431928922113	2	8
524988712367955970	1	55
568571403756294144	0	26
688441130271289350	3	83
516435293235183617	2	22
760109079133990912	2	246
532275383430041600	1	109
689214940679409664	3	31
688752484966363136	3	2
514142113601437696	1	39
692336523090509824	3	5
519867098945044480	0	62
521769631519092736	2	72
755523157700648960	2	159
707420972173955072	2	157
663744139666804736	2	219
527947775905103872	1	184
500394061887709184	2	8
553579224402235393	2	19
532255606623989760	0	10
514420223873941504	1	60
707405809181917184	2	157
491241885399539712	0	13
728273551883534336	2	106
407198615137181696	1	28
767845555313774593	3	120
348209998565879810	0	160
522534012544638976	2	169
510906049549705216	1	52
692748204064927745	3	227
693855615618322432	3	59
538729383662338049	0	143
407170170533064705	1	28
705092738224525312	2	162
553538058440941568	2	19
553099685888790528	0	75
538374385665449985	1	123
767528171520524288	3	68
692098463262216192	3	27
407209892013821952	1	28
693107789007339521	3	2
489794593580650497	0	13
554688527435563008	0	18
692812029611089920	3	150
689833530197671936	3	114
524977992683237376	1	55
693622130735484929	3	153
692727606718824448	3	3
519962130859429888	0	145
509152237503778816	0	88
693629063932596224	2	68
489794696013967360	0	13
525043936331857923	1	55
427780584979836929	1	95
691206970074738688	3	44
525408908484280321	1	55
714503380476026880	2	1
543319210659971073	0	205
524924619812511746	2	14
550175324634619904	2	40
510507736287961088	2	249
651486105628463105	2	63
688502260779843587	3	2
491591245152935936	0	13
407189015582887936	1	28
693934062445187072	3	5
553164985460068352	2	19
519921456730607616	0	268
510931521306243072	1	52
693032076543655936	3	154
692332739824095234	3	24
525033697045925888	1	55
714555825122107392	2	1
407248574099894272	1	28
553575232867672064	2	19
336873759271157760	1	239
538137715293061120	2	21
524987184836005889	1	55
407244865018155008	1	28
531606992788287489	2	36
560442390805090307	0	142
688147918113538049	3	24
407167928313081856	1	28
553549686129561600	2	19
551117430345711616	0	45
692004901455556608	3	2
516386101766782976	2	22
554886875303780352	0	20
504453071041482753	0	110
524176293450223616	0	161
693804630615166977	3	235
524961721744900097	1	55
562093717201616896	1	211
551942365901250560	0	237
489867900296368129	0	13
715255507506892800	2	128
427846006600777729	1	95
706665777332621314	2	35
691299810553384960	3	2
691791477912014850	3	15
767520433247809536	3	150
505657661120348163	0	183
553115168084074497	0	75
693079616072880128	3	27
693512850539683842	3	15
519112613800972288	1	48
778572032531427332	2	127
501881262240694272	1	73
693802524579618816	3	120
519965814175567872	0	62
500327106824245249	2	8
732004388181434368	2	118
553470492565602305	2	19
538010064591028224	2	21
536105045545472000	1	87
763896522790440960	2	159
524312881823637504	1	51
524289058290159616	0	161
690252631822864384	3	2
714811995573325828	2	1
692510002586714113	3	2
372914976102834176	0	84
524929796862918656	1	55
407254590363426816	1	28
687734662249246724	3	155
693122199536934912	3	53
562090534945431552	1	211
407182466613792768	1	28
407223928084766721	1	28
692792765852286977	3	15
538133250066366464	2	21
531733274968989696	2	36
762775964224847872	3	2
536991428694376448	1	87
495583434954514432	0	204
550003619303788545	2	40
725983128444129280	2	43
489836441120145408	0	13
517487705978966016	1	61
524932056560963584	2	14
514106273852174337	1	7
524979548195024898	1	55
692105324111761408	3	5
537355288295518210	0	143
524185876931162112	1	51
532231906364911616	1	109
500294803402137600	2	8
551099691702956032	1	4
503610065769598976	2	37
551135925862805504	1	166
519178213441167360	1	48
562313802369073153	1	211
529857740059860992	0	147
524927281048080385	2	14
407169212428206080	1	28
692217618778972161	3	5
693083689098477568	3	3
517038566061658114	2	234
690920430287331328	3	233
756282236375277568	2	90
693204483501887488	3	108
697992796565741569	2	94
523888836456108032	1	51
515717938025078784	1	61
692924229017309184	3	126
525077806401994754	1	55
641665203046907904	3	261
387007120689737729	0	33
693465666259656705	3	24
525300042207612928	1	163
534763214106820608	0	122
767068504277344260	3	5
531531382611513344	2	36
427666815842414592	1	95
387006553124896768	0	33
527295015643394048	1	190
521717368264093696	0	217
366025766183514112	0	84
693457310824468480	3	2
519375764165509121	0	134
535148463609356288	2	136
693204708933160960	3	3
689853056440221696	3	114
518981379963777025	0	134
532246457609244672	0	12
506656271517622272	0	29
552706985087361025	1	105
525009850104037376	1	163
514072132301910016	0	129
723365789378584578	2	46
692537942439501824	3	5
524941504796962816	1	55
387220814531395584	0	33
728625967921401856	2	118
524923341359300608	1	55
547670441754914816	2	250
523123779124600833	0	158
407213757048160256	1	28
693272659447119873	3	120
532284428542681088	0	12
520132836594970625	0	62
516425769560866817	2	22
716448280201269248	2	94
544287209730236416	2	149
504131150429061121	1	148
651809229842608128	2	63
524958128392376320	1	55
516371936604352513	2	22
524211911668543488	0	161
767768054163996672	3	3
407158558158254081	1	28
551128385850601472	1	4
767223774072676354	3	5
524320261667950592	0	161
766789709045518336	2	232
693485676881403905	3	120
554597409351671808	0	20
650254360727973889	2	63
407231740764508161	1	28
693121477491757056	3	2
557621135320178688	0	107
543586319168196608	0	205
436160836524965891	1	140
693696168908423168	3	5
531300385248800768	2	36
552821069036670976	2	19
539254751343681536	0	112
658755852199927808	2	176
519929168864497664	0	62
407188779255222273	1	28
516345893139001346	2	22
688027085730897921	3	24
727623131494387714	2	156
761355585724055553	3	2
728013148788154368	2	106
519447199164665856	0	134
513779458340569088	1	180
693554344298467328	3	34
724348906096590849	2	118
689555819059351552	3	24
504830161993609216	0	29
407179055763836928	1	28
407162181059612672	1	28
691986377584549888	3	5
765934198297362432	3	5
553544252563935234	2	19
692127290998784001	3	15
537913349338435584	1	123
528976109518721024	0	147
531648145613398016	1	152
568905632998412288	0	26
525116411887513602	1	55
765631087867367426	3	2
544328894812549121	2	149
532276370953752576	1	109
524972443308683264	2	14
687617735833026560	3	103
500378522788315137	2	8
386998038004113409	0	33
689694470779097088	3	24
767218194385866752	3	3
692506143147606016	3	150
525040836757958657	1	55
524206851450486785	0	161
525291306000846848	1	55
545271117355958272	1	54
489872119158046720	0	13
516539137646542848	2	22
689103487880310785	3	24
531607884220485632	0	12
655815788675399680	2	63
295944137948151809	0	98
427944719612915712	1	95
531568534066057217	0	12
693686290408181760	3	235
516394449065496577	2	22
377002232257855488	0	71
500298752469770240	2	8
749286768554438658	2	102
523566838958284801	0	96
516856061182345216	0	111
692528931459694592	3	5
652982112870662144	2	209
553474188259102720	2	19
732971411157880832	2	118
524685073979678721	1	51
693140568143220736	3	227
538724882461097986	0	143
509463933564891137	1	41
553103772852191233	0	75
407164597511393280	1	28
377519445578895360	0	71
576829262927413248	2	30
692746621218656258	3	31
524227209976745984	0	178
693524179597955072	3	3
691976624665919488	3	117
506118402466152449	0	29
688437279405305856	3	155
552112474913136641	0	237
538129041539092480	0	143
678733118648524800	3	236
372901260183494656	0	84
665302351742275584	3	66
778689027918618625	2	127
693102420688121856	3	2
748640007934590976	2	102
518830518792892416	0	134
524952094986350592	2	55
723477822950395904	2	46
407264593027670016	1	28
523562674487975937	0	96
692134721195786240	3	27
516423807394131968	2	22
534392174876839936	0	122
510908595144519680	1	52
380055172896272384	0	167
514081464171102208	0	129
764653644138450945	3	2
407174474207731712	2	28
692453106622275585	2	27
544514570367168512	2	149
692759090469212160	3	15
692290126282649601	3	31
693098795022725120	3	3
524947149134774272	1	163
690915657106526208	3	231
520630231531802624	0	134
407253198395555840	1	28
501774251901198336	0	113
497073936077959169	0	69
692190570140340229	3	24
684488313512800256	3	64
560474897013415936	0	47
528676615207653376	1	79
534445263528947712	0	172
727172374999666688	2	43
524928119955013632	1	55
682629960826224646	3	66
553501357156876290	2	19
500279160795721728	2	8
767355611277168642	3	3
521777301470871553	2	72
490080544949276672	0	13
500319801344929795	2	8
508002575858561024	1	291
503714147138166784	2	37
504652021601800193	0	267
767463109778894848	3	3
500290456845299714	2	8
650975967146602496	2	63
648993731169939456	2	245
356407105953071107	0	210
516729950091493376	1	61
499683602452717569	1	148
693456340790804480	3	215
507557659206516736	0	206
521663202183348224	0	228
692688891174739968	3	253
692113799546048513	3	27
693792605755285504	3	144
553061846081896449	0	75
536849906997415936	1	87
407213772328022016	1	28
525711899359318016	2	293
780436430732525569	2	251
767737100347191297	3	141
692816955837804544	3	103
535252460148113409	0	135
524929106987991040	1	55
533767270091087872	2	255
566999951449001984	1	17
690567125128351744	3	2
516420964834611201	2	22
516390549012480001	2	22
532284831783460864	0	10
553503184174710784	2	19
726190016435728385	2	43
524191650420367360	0	270
532928419051622400	2	36
728207861050970112	2	106
764620072228970496	3	108
714560810266132480	2	1
693082547664883712	3	15
692405195796529152	3	24
524291188422356993	1	51
427652211414274048	1	95
693490132440129536	3	3
532199717594497024	0	10
532319110458118144	0	10
640118021101604864	2	272
326137285450018817	0	98
544698560655400961	0	119
554343513887105024	0	18
524976980799000578	1	55
532559937269166080	0	10
658938136299511808	2	176
676586804242309121	2	200
767710245779103744	3	5
692287441168900097	3	24
692922211338981377	3	24
514550436377137152	0	101
516861311725342722	2	234
523558773345255424	0	96
490136764619948032	0	13
549975297160802304	2	40
517051126466625536	1	61
767668607803359234	3	67
692134022839955456	3	15
766808183696351233	2	90
524294016435634178	1	51
364383457545162754	0	84
387353560356118528	0	33
557885928417816576	0	147
489829414704648192	0	13
524699123971534848	1	51
683158807959089152	3	285
692497796956561408	3	24
550279538278543360	2	40
265953285247209472	0	282
687766167558164481	3	155
723644048867774464	2	46
693785810311778304	3	144
643807909856415744	3	197
489854703321509888	0	13
522815405451407360	2	32
334722003057647616	0	275
691667941314662400	3	83
499530130487017472	2	8
665498651742085124	3	66
525024518713397249	1	55
688757736310484994	3	2
553008832784642048	0	75
686701278785843200	2	195
509466295344304129	1	41
554722567224049664	1	91
767170849472405508	3	5
529434230938284032	1	79
742012307694223361	2	133
500363740311982081	2	8
489974591985840128	0	13
376982539132366848	0	71
407181813174788096	1	28
690522824797196288	3	24
757367391202471937	2	90
549998575330275330	2	40
515519742355185664	1	61
500354773133299713	2	8
407163869673443328	1	28
547101266313089024	0	288
407169885345943552	1	28
693537938425171968	3	34
551120768164462592	1	4
687617323235147776	3	103
407193347279699968	1	28
510916725953417218	1	52
556873675941896193	2	258
407205404075376640	1	28
523581212175392768	1	51
387006700609228801	0	33
489970164469751808	0	13
690431187916099584	3	24
552816020403269632	2	19
703234354579898368	2	139
727588444000526336	2	156
524949828711620608	1	55
436074888638763008	0	25
693411834808946688	3	153
407192370040803329	1	28
436146437530075136	2	140
778949749156245504	2	127
519131101798100992	1	48
693236688538243074	3	120
519530210795216896	1	48
692023417575448576	3	5
544512910538838016	2	149
689798164287741953	3	24
499368931367608320	2	8
670380354822348801	3	64
767360696761905153	3	27
524976963862429697	1	55
511330322831507456	2	249
500284699546517505	2	8
553186555150749696	0	75
528822281972498432	1	79
755447443009916929	2	159
407236151167025152	1	28
693234925252775936	3	120
693926742814281729	3	144
693476901772513280	3	154
525327108520673281	2	49
692932696645865472	3	3
693217698482933760	3	193
516377014790782977	2	22
690137637810761728	3	24
690680310061756416	3	24
693102023764492288	3	24
531900034863091712	0	12
568580363339091968	0	26
692391757775028228	3	27
693487871806689280	3	3
691564354567798784	3	24
693131575261659137	3	3
747443219487678464	2	133
538166788484509696	0	266
568589712644026368	0	26
531525016794697729	2	36
692047663211085825	3	103
500279189405433858	2	8
436157398269849602	1	140
531129816389779456	1	152
553550301886955520	2	19
524950507023245313	1	55
692451275930234880	3	2
489818014364086273	0	13
539052152602107904	0	192
693355140284334081	3	120
692842124841123842	3	15
714998347111669760	2	35
689922870689009664	3	108
759653274605740032	3	74
514517470238240768	0	101
538412662858588160	0	112
500377906305327104	2	8
407205009676587009	1	28
685232704774787072	3	198
774833492865593344	2	165
524951893467234304	1	163
387010299536355328	0	33
692747901815119872	3	244
780882510645370880	2	251
766299795833102336	3	5
522468118082633729	2	169
767330549262278658	3	3
427725166127226881	1	95
507257950868885504	1	137
693492349142433792	3	120
524935246647926784	1	55
538975342011363328	0	143
509464457836511232	1	41
524940659778920448	2	14
500327120770301952	2	8
567596847330373632	1	185
692692529779707904	3	24
501827465032237056	1	287
538408710084001793	1	123
693459931022913536	3	227
509464217549021184	1	41
693071700200722433	3	53
514057033419849728	1	39
489798752438583297	2	13
407187197427593217	1	28
356297080169447425	0	210
489816746405007360	0	13
542423103834296323	0	224
489872500462190593	0	13
692800345274241025	3	27
552661209204260864	1	105
507263441359613953	1	137
407176873605865472	1	28
525005886272843776	1	163
716416753409081344	2	94
352075672543428608	0	265
691380138710306816	3	15
534205316620382208	1	115
693509689418588160	3	27
407231591191035904	1	28
501474962935648256	0	242
538930446814703616	0	143
514495841600811009	0	101
693807822971236353	3	120
540333359793451008	0	230
524967711492014080	2	55
356268980211687424	0	210
685473149291479040	3	199
532276693931945984	1	109
407269894938718208	1	28
692472216135569409	3	5
524181699043663872	0	161
351767344097398785	0	97
387281927427727360	0	33
748558349139058688	2	177
500280422295937024	2	8
519935535083565056	0	62
537378640653475841	0	143
693912520923295745	3	141
489798752358916096	0	13
510918747188514816	1	52
760928376668454912	2	146
690296550803636224	3	2
